Category,Item,Serving Size,Calories,Calories from Fat,Total Fat,Total Fat (% Daily Value),Saturated Fat,Saturated Fat (% Daily Value),Trans Fat,Cholesterol,Cholesterol (% Daily Value),Sodium,Sodium (% Daily Value),Carbohydrates,Carbohydrates (% Daily Value),Dietary Fiber,Dietary Fiber (% Daily Value),Sugars,Protein,Serving Size Numeric,Serving Size Numeric Normalized
Chicken & Fish,Premium McWrap Chicken & Ranch (Grilled Chicken),10.5 oz (297 g),0.2393617021276596,0.1509433962264151,0.15254237288135594,0.14835164835164835,0.30000000000000004,0.30392156862745096,0.2,0.1391304347826087,0.140625,0.325,0.32666666666666666,0.2978723404255319,0.2978723404255319,0.42857142857142855,0.5,0.046875,0.3448275862068966,297.0,0.43435980551053494
Chicken & Fish,Premium McWrap Southwest Chicken (Crispy Chicken),11.1 oz (314 g),0.35638297872340424,0.2830188679245283,0.2796610169491525,0.2802197802197802,0.4,0.39215686274509803,0.2,0.10434782608695653,0.109375,0.4111111111111111,0.4133333333333334,0.48226950354609927,0.48936170212765956,0.7142857142857142,0.6785714285714285,0.09375,0.3103448275862069,314.0,0.46191247974068084
Chicken & Fish,Premium McWrap Southwest Chicken (Grilled Chicken),11.2 oz (318 g),0.2765957446808511,0.16981132075471697,0.1694915254237288,0.17032967032967034,0.30000000000000004,0.3137254901960784,0.0,0.1391304347826087,0.140625,0.36666666666666664,0.3666666666666667,0.3900709219858156,0.3829787234042553,0.7142857142857142,0.7142857142857142,0.078125,0.3563218390804598,318.0,0.4683954619124798
Chicken & Fish,Premium McWrap Chicken Sweet Chili (Crispy Chicken),10.7 oz (304 g),0.2872340425531915,0.18867924528301888,0.19491525423728814,0.19230769230769232,0.225,0.22549019607843138,0.0,0.08695652173913043,0.08333333333333333,0.35,0.3466666666666667,0.4326241134751773,0.425531914893617,0.42857142857142855,0.46428571428571425,0.109375,0.26436781609195403,304.0,0.44570502431118325
Chicken & Fish,Premium McWrap Chicken Sweet Chili (Grilled Chicken),10.3 oz (291 g),0.2021276595744681,0.08490566037735849,0.0847457627118644,0.08241758241758243,0.15000000000000002,0.13725490196078433,0.0,0.11304347826086956,0.11458333333333333,0.30277777777777776,0.30000000000000004,0.3333333333333333,0.3404255319148936,0.42857142857142855,0.46428571428571425,0.09375,0.3103448275862069,291.0,0.4246353322528364
Chicken & Fish,Chicken McNuggets (4 piece),2.3 oz (65 g),0.10106382978723405,0.10377358490566038,0.1016949152542373,0.09890109890109891,0.1,0.09803921568627451,0.0,0.043478260869565216,0.046875,0.1,0.1,0.0851063829787234,0.0851063829787234,0.14285714285714285,0.07142857142857142,0.0,0.10344827586206896,65.0,0.05834683954619126
Chicken & Fish,Chicken McNuggets (6 piece),3.4 oz (97 g),0.14893617021276595,0.1509433962264151,0.15254237288135594,0.14835164835164835,0.15000000000000002,0.14705882352941177,0.0,0.06956521739130435,0.06770833333333333,0.15,0.14666666666666667,0.1276595744680851,0.1276595744680851,0.14285714285714285,0.14285714285714285,0.0,0.14942528735632182,97.0,0.1102106969205835
Chicken & Fish,Chicken McNuggets (10 piece),5.7 oz (162 g),0.25,0.25471698113207547,0.2542372881355932,0.24725274725274726,0.25,0.24509803921568626,0.0,0.11304347826086956,0.11458333333333333,0.25,0.24666666666666667,0.2127659574468085,0.2127659574468085,0.2857142857142857,0.21428571428571427,0.0,0.25287356321839083,162.0,0.2155591572123177
Chicken & Fish,Chicken McNuggets (20 piece),11.4 oz (323 g),0.5,0.5,0.5,0.5,0.5,0.49019607843137253,0.0,0.23478260869565218,0.22916666666666666,0.5,0.5,0.41843971631205673,0.425531914893617,0.42857142857142855,0.42857142857142855,0.0,0.5057471264367817,323.0,0.4764991896272286
Chicken & Fish,Chicken McNuggets (40 piece),22.8 oz (646 g),1.0,1.0,1.0,1.0,1.0,0.9901960784313726,0.4,0.4608695652173913,0.46354166666666663,1.0,1.0,0.8368794326241135,0.8297872340425532,0.8571428571428571,0.8571428571428571,0.0078125,1.0,646.0,1.0
Chicken & Fish,Filet-O-Fish,5 oz (142 g),0.2074468085106383,0.16037735849056603,0.16101694915254236,0.15934065934065936,0.2,0.18627450980392157,0.0,0.06956521739130435,0.07291666666666666,0.1638888888888889,0.16,0.2765957446808511,0.2765957446808511,0.2857142857142857,0.25,0.0390625,0.1724137931034483,142.0,0.18314424635332255
Salads,Premium Bacon Ranch Salad (without Chicken),7.9 oz (223 g),0.07446808510638298,0.0660377358490566,0.059322033898305086,0.06043956043956045,0.17500000000000002,0.1764705882352941,0.0,0.043478260869565216,0.046875,0.08333333333333333,0.08666666666666667,0.07092198581560283,0.06382978723404255,0.42857142857142855,0.42857142857142855,0.03125,0.10344827586206896,223.0,0.3144246353322529
Salads,Premium Bacon Ranch Salad with Crispy Chicken,9 oz (255 g),0.2021276595744681,0.1792452830188679,0.17796610169491525,0.18131868131868134,0.30000000000000004,0.28431372549019607,0.0,0.12173913043478261,0.11979166666666666,0.2388888888888889,0.24000000000000002,0.15602836879432624,0.14893617021276595,0.2857142857142857,0.3571428571428571,0.0390625,0.28735632183908044,255.0,0.3662884927066451
Salads,Premium Bacon Ranch Salad with Grilled Chicken,8.5 oz (241 g),0.11702127659574468,0.07547169811320754,0.06779661016949153,0.07142857142857144,0.2,0.19607843137254902,0.0,0.14782608695652175,0.15104166666666666,0.19166666666666668,0.19333333333333336,0.05673758865248227,0.06382978723404255,0.2857142857142857,0.3571428571428571,0.03125,0.3333333333333333,241.0,0.3435980551053485
Salads,Premium Southwest Salad (without Chicken),8.1 oz (230 g),0.07446808510638298,0.03773584905660377,0.038135593220338986,0.038461538461538464,0.1,0.08823529411764705,0.0,0.017391304347826087,0.015625,0.041666666666666664,0.04,0.14184397163120566,0.14893617021276595,0.8571428571428571,0.8214285714285714,0.046875,0.06896551724137931,230.0,0.3257698541329012
Salads,Premium Southwest Salad with Crispy Chicken,12.3 oz (348 g),0.2393617021276596,0.1792452830188679,0.1864406779661017,0.18131868131868134,0.225,0.21568627450980393,0.0,0.08695652173913043,0.08854166666666666,0.2361111111111111,0.23333333333333334,0.2978723404255319,0.2978723404255319,1.0,1.0,0.09375,0.26436781609195403,348.0,0.5170178282009725
Salads,Premium Southwest Salad with Grilled Chicken,11.8 oz (335 g),0.15425531914893617,0.07547169811320754,0.06779661016949153,0.07142857142857144,0.125,0.12745098039215685,0.0,0.12173913043478261,0.11979166666666666,0.18888888888888888,0.18666666666666668,0.19858156028368795,0.19148936170212766,1.0,1.0,0.078125,0.3103448275862069,335.0,0.4959481361426257
Snacks & Sides,Chipotle BBQ Snack Wrap (Crispy Chicken),4.6 oz (130 g),0.18085106382978725,0.12264150943396226,0.1271186440677966,0.1263736263736264,0.225,0.21568627450980393,0.0,0.052173913043478265,0.057291666666666664,0.21666666666666667,0.22,0.2624113475177305,0.2553191489361702,0.14285714285714285,0.21428571428571427,0.0625,0.16091954022988506,130.0,0.16369529983792547
Snacks & Sides,Chipotle BBQ Snack Wrap (Grilled Chicken),4.3 oz (123 g),0.13829787234042554,0.0660377358490566,0.06779661016949153,0.07142857142857144,0.17500000000000002,0.1764705882352941,0.0,0.06956521739130435,0.07291666666666666,0.19444444444444445,0.19333333333333336,0.2127659574468085,0.2127659574468085,0.14285714285714285,0.21428571428571427,0.0546875,0.1839080459770115,123.0,0.15235008103727715
Snacks & Sides,Honey Mustard Snack Wrap (Crispy Chicken),4.3 oz (123 g),0.17553191489361702,0.12264150943396226,0.1271186440677966,0.1263736263736264,0.225,0.21568627450980393,0.0,0.06086956521739131,0.057291666666666664,0.20277777777777778,0.2,0.24113475177304963,0.23404255319148937,0.14285714285714285,0.17857142857142855,0.0234375,0.16091954022988506,123.0,0.15235008103727715
Snacks & Sides,Honey Mustard Snack Wrap (Grilled Chicken),4.1 oz (116 g),0.13297872340425532,0.0660377358490566,0.06779661016949153,0.07142857142857144,0.17500000000000002,0.1764705882352941,0.0,0.0782608695652174,0.07291666666666666,0.18055555555555555,0.18000000000000002,0.19148936170212766,0.19148936170212766,0.14285714285714285,0.17857142857142855,0.015625,0.1839080459770115,116.0,0.14100486223662886
Snacks & Sides,Ranch Snack Wrap (Crispy Chicken),4.5 oz (128 g),0.19148936170212766,0.16981132075471697,0.1694915254237288,0.16483516483516486,0.25,0.2647058823529412,0.0,0.06956521739130435,0.06770833333333333,0.225,0.22666666666666668,0.22695035460992907,0.23404255319148937,0.14285714285714285,0.17857142857142855,0.0234375,0.1724137931034483,128.0,0.16045380875202594
Snacks & Sides,Ranch Snack Wrap (Grilled Chicken),4.3 oz (121 g),0.14893617021276595,0.11320754716981132,0.11016949152542373,0.1098901098901099,0.225,0.21568627450980393,0.0,0.0782608695652174,0.08333333333333333,0.2,0.2,0.1773049645390071,0.1702127659574468,0.14285714285714285,0.17857142857142855,0.015625,0.1839080459770115,121.0,0.14910858995137766
Snacks & Sides,Small French Fries,2.6 oz (75 g),0.12234042553191489,0.09433962264150944,0.09322033898305085,0.09340659340659341,0.07500000000000001,0.0784313725490196,0.0,0.0,0.0,0.03611111111111111,0.03333333333333333,0.2127659574468085,0.2127659574468085,0.2857142857142857,0.3571428571428571,0.0,0.022988505747126436,75.0,0.07455429497568881
Snacks & Sides,Medium French Fries,3.9 oz (111 g),0.18085106382978725,0.1320754716981132,0.13559322033898305,0.13186813186813187,0.125,0.10784313725490197,0.0,0.0,0.0,0.05277777777777778,0.05333333333333334,0.3120567375886525,0.3191489361702128,0.5714285714285714,0.5,0.0,0.04597701149425287,111.0,0.13290113452188007
Snacks & Sides,Large French Fries,5.9 oz (168 g),0.2712765957446809,0.20754716981132076,0.2033898305084746,0.20329670329670332,0.17500000000000002,0.16666666666666666,0.0,0.0,0.0,0.08055555555555556,0.08,0.47517730496453897,0.46808510638297873,0.7142857142857142,0.7857142857142857,0.0,0.06896551724137931,168.0,0.22528363047001623
Snacks & Sides,Kids French Fries,1.3 oz (38 g),0.05851063829787234,0.04716981132075472,0.0423728813559322,0.04395604395604396,0.05,0.0392156862745098,0.0,0.0,0.0,0.018055555555555554,0.02,0.10638297872340426,0.10638297872340426,0.14285714285714285,0.17857142857142855,0.0,0.011494252873563218,38.0,0.014586709886547814
Snacks & Sides,Side Salad,3.1 oz (87 g),0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.028368794326241134,0.02127659574468085,0.14285714285714285,0.21428571428571427,0.015625,0.011494252873563218,87.0,0.09400324149108591
Snacks & Sides,Apple Slices,1.2 oz (34 g),0.007978723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028368794326241134,0.02127659574468085,0.0,0.0,0.0234375,0.0,34.0,0.008103727714748788
Snacks & Sides,Fruit 'n Yogurt Parfait,5.2 oz (149 g),0.0797872340425532,0.018867924528301886,0.01694915254237288,0.016483516483516484,0.05,0.049019607843137254,0.0,0.008695652173913044,0.010416666666666666,0.019444444444444445,0.02,0.2127659574468085,0.2127659574468085,0.14285714285714285,0.10714285714285714,0.1796875,0.04597701149425287,149.0,0.19448946515397086
Desserts,Baked Apple Pie,2.7 oz (77 g),0.13297872340425532,0.10377358490566038,0.11016949152542373,0.1043956043956044,0.35000000000000003,0.3431372549019608,0.0,0.0,0.0,0.04722222222222222,0.04666666666666667,0.22695035460992907,0.23404255319148937,0.5714285714285714,0.5357142857142857,0.1015625,0.022988505747126436,77.0,0.07779578606158834
Desserts,Chocolate Chip Cookie,1 cookie (33 g),0.0851063829787234,0.0660377358490566,0.06779661016949153,0.06593406593406594,0.17500000000000002,0.18627450980392157,0.0,0.017391304347826087,0.015625,0.025,0.02666666666666667,0.14893617021276595,0.14893617021276595,0.14285714285714285,0.10714285714285714,0.1171875,0.022988505747126436,33.0,0.006482982171799026
Desserts,Oatmeal Raisin Cookie,1 cookie (33 g),0.0797872340425532,0.04716981132075472,0.05084745762711865,0.049450549450549455,0.125,0.12745098039215685,0.0,0.017391304347826087,0.015625,0.0375,0.04,0.15602836879432624,0.14893617021276595,0.14285714285714285,0.10714285714285714,0.1015625,0.022988505747126436,33.0,0.006482982171799026
Desserts,Kids Ice Cream Cone,1 oz (29 g),0.023936170212765957,0.009433962264150943,0.012711864406779662,0.01098901098901099,0.05,0.0392156862745098,0.0,0.008695652173913044,0.010416666666666666,0.005555555555555556,0.006666666666666667,0.04964539007092199,0.0425531914893617,0.0,0.0,0.046875,0.011494252873563218,29.0,0.0
Desserts,Hot Fudge Sundae,6.3 oz (179 g),0.17553191489361702,0.07547169811320754,0.07627118644067797,0.07692307692307693,0.35000000000000003,0.3333333333333333,0.0,0.043478260869565216,0.041666666666666664,0.04722222222222222,0.04666666666666667,0.375886524822695,0.3829787234042553,0.14285714285714285,0.10714285714285714,0.375,0.09195402298850575,179.0,0.2431118314424636
Desserts,Hot Caramel Sundae,6.4 oz (182 g),0.18085106382978725,0.0660377358490566,0.06779661016949153,0.06593406593406594,0.25,0.23529411764705882,0.0,0.052173913043478265,0.05208333333333333,0.041666666666666664,0.04,0.425531914893617,0.425531914893617,0.0,0.0,0.3359375,0.08045977011494253,182.0,0.24797406807131286
Desserts,Strawberry Sundae,6.3 oz (178 g),0.14893617021276595,0.05660377358490566,0.05084745762711865,0.05494505494505495,0.2,0.19607843137254902,0.0,0.043478260869565216,0.041666666666666664,0.02361111111111111,0.02666666666666667,0.3475177304964539,0.3404255319148936,0.0,0.0,0.3515625,0.06896551724137931,178.0,0.24149108589951382
Beverages,Coca-Cola Classic (Small),16 fl oz cup,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.2765957446808511,0.0,0.0,0.3046875,0.0,,
Beverages,Coca-Cola Classic (Medium),21 fl oz cup,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.3900709219858156,0.3829787234042553,0.0,0.0,0.4296875,0.0,,
Beverages,Coca-Cola Classic (Large),30 fl oz cup,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.5390070921985816,0.5319148936170213,0.0,0.0,0.59375,0.0,,
Beverages,Coca-Cola Classic (Child),12 fl oz cup,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19858156028368795,0.19148936170212766,0.0,0.0,0.21875,0.0,,
Beverages,Diet Coke (Small),16 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Beverages,Diet Coke (Medium),21 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,
Beverages,Diet Coke (Large),30 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009722222222222222,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,
Beverages,Diet Coke (Child),12 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,
Beverages,Dr Pepper (Small),16 fl oz cup,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.013333333333333334,0.2624113475177305,0.2553191489361702,0.0,0.0,0.2734375,0.0,,
Beverages,Dr Pepper (Medium),21 fl oz cup,0.10106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018055555555555554,0.02,0.375886524822695,0.3829787234042553,0.0,0.0,0.3984375,0.0,,
Beverages,Dr Pepper (Large),30 fl oz cup,0.14361702127659576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.02666666666666667,0.5106382978723404,0.5106382978723404,0.0,0.0,0.546875,0.0,,
Beverages,Dr Pepper (Child),12 fl oz cup,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.006666666666666667,0.19148936170212766,0.19148936170212766,0.0,0.0,0.203125,0.0,,
Beverages,Diet Dr Pepper (Small),16 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019444444444444445,0.02,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,,
Beverages,Diet Dr Pepper (Medium),21 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,,
Beverages,Diet Dr Pepper (Large),30 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03888888888888889,0.04,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,,
Beverages,Diet Dr Pepper (Child),12 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,,
Beverages,Sprite (Small),16 fl oz cup,0.07446808510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.006666666666666667,0.2624113475177305,0.2553191489361702,0.0,0.0,0.2890625,0.0,,
Beverages,Sprite (Medium),21 fl oz cup,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.013333333333333334,0.3829787234042553,0.3829787234042553,0.0,0.0,0.421875,0.0,,
Beverages,Sprite (Large),30 fl oz cup,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.02,0.524822695035461,0.5319148936170213,0.0,0.0,0.578125,0.0,,
Beverages,Sprite (Child),12 fl oz cup,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.006666666666666667,0.19148936170212766,0.19148936170212766,0.0,0.0,0.2109375,0.0,,
Beverages,1% Low Fat Milk Jug,1 carton (236 ml),0.05319148936170213,0.018867924528301886,0.0211864406779661,0.02197802197802198,0.07500000000000001,0.0784313725490196,0.0,0.017391304347826087,0.015625,0.034722222222222224,0.03333333333333333,0.0851063829787234,0.0851063829787234,0.0,0.0,0.09375,0.09195402298850575,,
Beverages,Fat Free Chocolate Milk Jug,1 carton (236 ml),0.06914893617021277,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.0375,0.04,0.1631205673758865,0.1702127659574468,0.14285714285714285,0.07142857142857142,0.171875,0.10344827586206896,,
Beverages,Minute Maid 100% Apple Juice Box,6 fl oz (177 ml),0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.006666666666666667,0.14893617021276595,0.14893617021276595,0.0,0.0,0.1484375,0.0,,
Beverages,Minute Maid Orange Juice (Small),12 fl oz cup,0.0797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24113475177304963,0.23404255319148937,0.0,0.0,0.234375,0.022988505747126436,,
Beverages,Minute Maid Orange Juice (Medium),16 fl oz cup,0.10106382978723405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120567375886525,0.3191489361702128,0.0,0.0,0.3046875,0.034482758620689655,,
Beverages,Minute Maid Orange Juice (Large),22 fl oz cup,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.46099290780141844,0.46808510638297873,0.0,0.0,0.453125,0.04597701149425287,,
Beverages,Dasani Water Bottle,16.9 fl oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Iced Tea (Small),16 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Iced Tea (Medium),21 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Iced Tea (Large),30 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Iced Tea (Child),12 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Sweet Tea (Small),16 fl oz cup,0.0797872340425532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.2553191489361702,0.2553191489361702,0.0,0.0,0.28125,0.011494252873563218,,
Coffee & Tea,Sweet Tea (Medium),21 fl oz cup,0.09574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.0,0.3191489361702128,0.3191489361702128,0.0,0.0,0.3515625,0.011494252873563218,,
Coffee & Tea,Sweet Tea (Large),30 fl oz cup,0.11702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.006666666666666667,0.3829787234042553,0.3829787234042553,0.0,0.0,0.421875,0.011494252873563218,,
Coffee & Tea,Sweet Tea (Child),12 fl oz cup,0.05851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388888888888889,0.0,0.19148936170212766,0.19148936170212766,0.0,0.0,0.2109375,0.0,,
Coffee & Tea,Coffee (Small),12 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Coffee (Medium),16 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Coffee (Large),16 fl oz cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Coffee & Tea,Latte (Small),12 fl oz cup,0.09042553191489362,0.07547169811320754,0.07627118644067797,0.07142857142857144,0.25,0.23529411764705882,0.0,0.043478260869565216,0.046875,0.03194444444444444,0.03333333333333333,0.10638297872340426,0.10638297872340426,0.14285714285714285,0.10714285714285714,0.09375,0.10344827586206896,,
Coffee & Tea,Latte (Medium),16 fl oz cup,0.11170212765957448,0.08490566037735849,0.0847457627118644,0.08791208791208792,0.30000000000000004,0.29411764705882354,0.0,0.052173913043478265,0.057291666666666664,0.03888888888888889,0.04,0.1276595744680851,0.1276595744680851,0.14285714285714285,0.14285714285714285,0.1171875,0.12643678160919541,,
Coffee & Tea,Latte (Large),20 fl oz cup,0.14893617021276595,0.11320754716981132,0.11864406779661017,0.11538461538461539,0.4,0.38235294117647056,0.0,0.06956521739130435,0.07291666666666666,0.05,0.05333333333333334,0.1702127659574468,0.1702127659574468,0.14285714285714285,0.21428571428571427,0.15625,0.1724137931034483,,
Coffee & Tea,Caramel Latte (Small),12 fl oz cup,0.14361702127659576,0.07547169811320754,0.07627118644067797,0.07142857142857144,0.25,0.23529411764705882,0.0,0.043478260869565216,0.046875,0.03194444444444444,0.03333333333333333,0.2836879432624113,0.2765957446808511,0.14285714285714285,0.10714285714285714,0.296875,0.10344827586206896,,
Coffee & Tea,Caramel Latte (Medium),16 fl oz cup,0.18085106382978725,0.08490566037735849,0.0847457627118644,0.08791208791208792,0.30000000000000004,0.29411764705882354,0.0,0.052173913043478265,0.057291666666666664,0.03888888888888889,0.04,0.3546099290780142,0.36170212765957444,0.14285714285714285,0.14285714285714285,0.375,0.12643678160919541,,
Coffee & Tea,Caramel Latte (Large),20 fl oz cup,0.22872340425531915,0.11320754716981132,0.11864406779661017,0.11538461538461539,0.4,0.38235294117647056,0.0,0.06956521739130435,0.07291666666666666,0.05,0.05333333333333334,0.43971631205673756,0.44680851063829785,0.14285714285714285,0.21428571428571427,0.4609375,0.1724137931034483,,
Coffee & Tea,Hazelnut Latte (Small),12 fl oz cup,0.14361702127659576,0.07547169811320754,0.07627118644067797,0.07142857142857144,0.25,0.23529411764705882,0.0,0.043478260869565216,0.046875,0.03194444444444444,0.03333333333333333,0.2836879432624113,0.2765957446808511,0.14285714285714285,0.10714285714285714,0.296875,0.10344827586206896,,
Coffee & Tea,Hazelnut Latte (Medium),16 fl oz cup,0.17553191489361702,0.08490566037735849,0.0847457627118644,0.08791208791208792,0.30000000000000004,0.29411764705882354,0.0,0.052173913043478265,0.057291666666666664,0.03888888888888889,0.04,0.3546099290780142,0.36170212765957444,0.14285714285714285,0.14285714285714285,0.3671875,0.12643678160919541,,
Coffee & Tea,Hazelnut Latte (Large),20 fl oz cup,0.22872340425531915,0.11320754716981132,0.11864406779661017,0.11538461538461539,0.4,0.38235294117647056,0.0,0.06956521739130435,0.07291666666666666,0.05,0.05333333333333334,0.43971631205673756,0.44680851063829785,0.14285714285714285,0.21428571428571427,0.453125,0.1724137931034483,,
Coffee & Tea,French Vanilla Latte (Small),12 fl oz cup,0.13829787234042554,0.07547169811320754,0.07627118644067797,0.07142857142857144,0.25,0.23529411764705882,0.0,0.043478260869565216,0.046875,0.03194444444444444,0.03333333333333333,0.2695035460992908,0.2765957446808511,0.14285714285714285,0.10714285714285714,0.28125,0.10344827586206896,,
Coffee & Tea,French Vanilla Latte (Medium),16 fl oz cup,0.17553191489361702,0.08490566037735849,0.0847457627118644,0.08791208791208792,0.30000000000000004,0.29411764705882354,0.0,0.052173913043478265,0.057291666666666664,0.03888888888888889,0.04,0.3404255319148936,0.3404255319148936,0.14285714285714285,0.14285714285714285,0.3515625,0.12643678160919541,,
Coffee & Tea,French Vanilla Latte (Large),20 fl oz cup,0.22340425531914895,0.11320754716981132,0.11864406779661017,0.11538461538461539,0.4,0.38235294117647056,0.0,0.06956521739130435,0.07291666666666666,0.05277777777777778,0.05333333333333334,0.425531914893617,0.425531914893617,0.14285714285714285,0.21428571428571427,0.4375,0.1724137931034483,,
Coffee & Tea,Latte with Sugar Free French Vanilla Syrup (Small),12 fl oz cup,0.11170212765957448,0.07547169811320754,0.07627118644067797,0.07142857142857144,0.25,0.23529411764705882,0.0,0.043478260869565216,0.046875,0.041666666666666664,0.04,0.1702127659574468,0.1702127659574468,0.14285714285714285,0.14285714285714285,0.09375,0.10344827586206896,,
Coffee & Tea,Latte with Sugar Free French Vanilla Syrup (Medium),16 fl oz cup,0.13829787234042554,0.08490566037735849,0.0847457627118644,0.08791208791208792,0.30000000000000004,0.29411764705882354,0.0,0.052173913043478265,0.057291666666666664,0.05277777777777778,0.05333333333333334,0.20567375886524822,0.2127659574468085,0.14285714285714285,0.17857142857142855,0.1171875,0.13793103448275862,,
Coffee & Tea,Latte with Sugar Free French Vanilla Syrup (Large),20 fl oz cup,0.17553191489361702,0.11320754716981132,0.11864406779661017,0.11538461538461539,0.4,0.38235294117647056,0.0,0.06956521739130435,0.07291666666666666,0.06666666666666667,0.06666666666666667,0.2624113475177305,0.2553191489361702,0.2857142857142857,0.25,0.15625,0.1724137931034483,,
Coffee & Tea,Nonfat Latte (Small),12 fl oz cup,0.05319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.030555555555555555,0.03333333333333333,0.10638297872340426,0.10638297872340426,0.14285714285714285,0.10714285714285714,0.1015625,0.11494252873563218,,
Coffee & Tea,Nonfat Latte (Medium),16 fl oz cup,0.06914893617021277,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.010416666666666666,0.0375,0.04,0.1347517730496454,0.1276595744680851,0.14285714285714285,0.14285714285714285,0.125,0.13793103448275862,,
